"","ALF1","ALF3","ALF5","ALF7","RPF1","RPF3","RPF5","RPF7","HAF1","HAF3","HAF5","HAF7"
"OG0011683",30.5930993564599,42.9435233343166,21.0733579959192,13.6831892746876,42.5567342477572,47.6481510531864,44.0061025064404,66.4303254575044,56.0824662815134,55.0264968967209,50.5958266184019,56.7598692176981
"OG0011684",7.07306098229203,10.9631732179124,6.38013447337554,7.90793780952376,11.8683816535949,17.8530801362278,17.7343656350089,18.3829445765131,18.5492237583067,17.5069157747827,24.6705020336026,30.3442814384569
"OG0011688",25.5115153779252,24.3505494881413,13.4764418765878,13.1185420469132,30.8261545545152,24.6156162420384,22.6162279725716,21.4066378975965,22.0884319210455,20.596466112871,18.97856319581,14.4581225812631
"OG0011690",51.6712715885563,40.8221470071068,103.011528215752,162.670121965583,57.3084460591999,43.3551276142359,68.3145200365769,76.1726511573961,59.4115608559168,51.9913429159301,64.2057202205175,97.0053119173335
"OG0011692",18.0801026913994,25.7101560041613,35.4228602222925,19.3557378631753,18.8389119928411,61.4693398635272,99.062504147349,99.6881154972074,16.0257525753795,41.5146529372174,43.5145607327324,52.2503169475323
"OG0011693",23.7097204851696,28.764348652704,17.0794480599265,3.90749270310437,15.3690009287788,10.4176119592524,14.3715702551471,12.6996902133989,20.3743800734006,22.9442468034396,15.0765853496395,6.80936658725847
"OG0011694",6.17413600876316,12.4228264488643,44.3898807187825,68.5783308364166,2.97026097772741,8.51964142374441,15.8982597848344,20.299138330502,5.06433746385131,11.5993125283426,12.344580601278,11.8983030212201
"OG0011696",10.4896727651671,6.44792923246121,6.75982202410713,8.18665328556307,8.57492988606763,4.55171259935918,3.56255620811236,4.4449960291622,8.84269210810381,7.77065168276771,6.8134483642758,6.43292145728804
"OG0011697",1.49447176200726,42.55981118472,19.0218312057036,5.24418747317505,1.59695843023933,25.8834582846849,8.11825346321092,6.75264436218463,42.7475975408531,56.6362897911448,9.70462113585127,1.26334854115837
"OG0011698",73.4267867212563,34.4970672874113,85.2213789564527,110.038705320598,110.70994365484,47.6339451041843,97.3830140567384,150.754676624079,71.9010448688667,64.1160597049169,87.9832893490742,85.5592494882077
"OG0011699",1.59691410745371,4.92350369410326,1.95638752414262,1.85886804902761,3.38356139453693,6.79518350543467,5.79005712144245,9.31360062533009,28.7697081723027,47.7382932359396,49.9630358871559,50.1669230859143
"OG0011701",19.4761143403432,3.56522283594858,5.6713291409151,29.8020849382478,0.999660337905541,0.481973300583158,3.42816631183164,12.7380374830651,1.27218599154399,1.61782900661465,2.58134157455517,4.30195683877793
"OG0011703",5.77293020776816,6.03640983581928,3.60749459388903,6.34513270281848,7.05779128764125,5.96933201232107,5.18948904291039,6.1189487863006,6.24296466006737,8.60391902499453,14.7223420707273,29.3908586501954
"OG0011706",0.654376913247741,5.28486460462452,203.107256220254,397.87085763768,0.426989435402919,5.71489358483488,63.4175085358584,164.732121674085,5.9772916763879,17.9127147812235,136.243923041299,295.058384464135
"OG0011708",10.6488601440785,46.7915362230213,263.006472185529,343.031626593898,43.9766255917462,140.731524547266,305.424996382836,522.859244054493,51.3813030273329,145.766164575616,262.220395805732,314.163205684258
"OG0011711",16.9006526542893,39.9085696760963,79.3702807414565,61.1655724602013,19.8437758033754,49.8470945315717,68.0972451350639,51.038759542277,22.3134211380528,47.1150581756221,30.4615523188955,19.7559263532438
"OG0011712",6.58778852740364,8.28238247310471,3.9702324597094,3.18262183437237,4.77023102573224,8.00159905690242,4.66010936302244,5.89683864444336,4.09594144093992,3.54355032040438,3.76926640229519,2.7353612230478
"OG0011714",25.4431292185774,51.6812623670281,97.5732086015802,60.2499823433056,15.9846090158525,33.2196087926616,34.6697623074539,35.3581167590825,25.3885937147131,26.2332218258825,28.1743189249695,22.7260422278008
"OG0011715",4.02706163435236,32.0147016196547,59.1618233920934,34.6940695015712,3.34853353286303,15.6833846944215,10.7052424198701,24.7333921149608,85.1444308067256,76.5938868292159,171.896234246965,203.960211661834
"OG0011716",39.9132216001939,34.5824929780022,12.9523561269822,9.72041472494575,19.6531059313655,8.20167652236844,6.08997449395284,3.51637685888262,16.0506432822832,10.3969340591063,6.79576663190001,3.50145572028696
"OG0011718",51.2946891907151,36.5020230858344,11.6089700024274,10.774112610523,41.7093392312484,18.8821224738545,12.6904568868564,9.80124780206766,37.371914597565,15.1805810603236,7.97601228438819,5.00817923803023
"OG0011719",305.434372276082,1801.17434756145,9622.80235435326,14149.7210850919,808.527271198604,4339.93935416118,7575.63709800027,8306.8578918841,1751.77823771702,8348.12240785825,12066.6859437502,8149.5974042572
"OG0011720",8.24368699510196,7.35350604671247,8.73604484950981,13.7625163369384,6.79049767971817,7.86777627265538,11.6806722997959,14.8395131808173,9.23573704386551,9.80045390248208,11.0572045190355,11.1179551564905
"OG0011723",6.09035999902474,16.7141803155946,38.3908760813074,23.7610086788039,12.6910187940154,38.7882265741565,54.92735270263,29.996442136531,10.364181076107,22.6312725767701,19.7413237565571,15.115539976865
"OG0011725",26.0528980466736,28.735971787997,12.5488893569016,5.21991044382433,4.92400564186662,13.8049926099577,19.8683377390421,20.7344728367917,8.04085655551621,21.080435524068,20.1489963172828,19.3272055513997
"OG0011728",4.18404553280592,16.8331937158573,25.9585615206612,8.74599208273516,6.23254057441618,22.7774260192473,27.1235668011945,22.2804865118913,8.33284503958872,19.8509612075786,17.2264376992443,16.8365870336327
"OG0011729",27.7091423912114,20.5701409317591,41.3381058076911,79.8336350745049,5.35928752669018,6.06756970144569,17.2407442876991,29.9630120498267,58.078620696648,42.9179746090772,66.708563220482,78.788208219603
"OG0011731",4.86880713688085,3.63261378981529,4.6364738523642,7.86023052405759,6.7039353520051,4.05193296994753,5.96920892546871,9.91325086161096,5.56939121775025,10.5697108182198,19.3154463478341,30.4990650195332
"OG0011732",72.4312725476518,279.796763836732,970.099498781763,953.492396007716,160.084217631424,885.762368179035,1316.64920737703,929.142140573302,162.683940148898,529.868194267446,554.484304898975,431.422559183789
"OG0011733",1.52350450503399,24.529928885649,37.4459674060489,30.4667051809069,0.34435640451978,8.2915093927025,11.9249921663765,12.8906315338028,17.3137017505806,44.2640763405878,53.8724229368861,30.714259672276
"OG0011734",12.7321607199276,16.8673869369918,20.1883431292953,35.3517538129113,12.5436058931185,15.8172358687625,19.1645398192794,23.2704680771184,23.4576903018319,29.9494468436821,46.8179723201278,69.5734561354181
"OG0011735",7.00132624810066,9.39218496061532,19.8328153408085,16.9327856696727,6.95391830951204,5.40971009754062,5.37481659351636,8.22391664076112,6.98284794632911,6.2903059953054,14.2485034371913,15.0205998200079
"OG0011736",83.2820548878582,42.2950024748374,88.0603366852033,118.070706976888,167.061705121595,233.536151725863,86.1469908771742,95.2081672865076,63.7592734547585,111.374327039972,140.494386425911,77.0145987295967
"OG0011737",16.9988506902888,13.8932122289433,5.54176479723772,4.45830642026895,24.8538715295625,14.1831365849646,9.45401755095591,6.611852002278,12.7146942145552,7.8109347474158,6.28949380833441,6.4457600378584
"OG0011738",23.8740970751854,8.22591890342833,14.8302725413445,50.8564796532978,50.4168272054256,17.6661096806868,7.89774419782072,2.66822406095903,27.8744045926067,51.9022942410444,69.0205122134102,36.3814168715227
"OG0011740",7.45458201609064,5.5128837437963,14.5565555851782,43.0623709980376,12.3494550174362,6.40663447972201,8.49474625452413,18.6722876607835,8.68946167044855,6.87527423224037,9.21337439731715,11.6412382092598
"OG0011743",0.662206901397122,15.8212131589008,69.116673719301,61.46783155561,0.331781199281813,2.24729580728318,5.73850843689682,15.2792067384125,6.14406870039887,21.8794913941773,38.2213082118691,21.0170342821445
"OG0011744",23.4218446328308,154.29922632119,19.5980291207175,13.4071728412829,18.8698356651018,64.0225100404889,14.6829864020865,12.0716285792335,64.1459287811633,36.6354155148709,12.8076762060182,7.68729473306693
"OG0011745",7.70347588085426,5.36980695599811,5.3736145715998,5.42470619585031,11.1381301957116,5.01515052364962,4.90013066813703,5.10022027714606,17.1671392451789,15.0291670515649,12.4132968400232,10.7168743204278
"OG0011747",42.8216083208427,52.4279606544042,19.8915534428563,9.72352174455361,55.889773866268,64.8715296957698,24.6586354823712,27.0532233770062,42.7303660674268,21.7272622506089,18.6831060780655,19.2886707479521
"OG0011748",2.22891101125396,15.3016500174892,40.4833118129504,19.951297957157,14.3001371289394,59.0504369115876,115.646914605963,121.163324805495,23.092009382443,99.7323272953389,113.908756132144,107.450152554406
"OG0011749",8.21237366286694,55.2190231878435,216.737265270182,161.034749979487,8.25852732031242,54.3314815201449,66.1251743016921,21.2743767801756,19.4674474022256,63.7192132475366,32.3327924127438,15.4094318588334
"OG0011750",74.2854833008858,53.0864782718097,49.3151963763722,46.8807286071775,158.495070691346,71.8134430818096,55.4011872073262,63.076998587077,116.236150949841,72.2782599351851,69.2216952408483,69.8868518508462
"OG0011751",11.9306115380974,8.9199027600893,2.62073787034275,1.90693767368167,8.06551520558293,6.62440093363738,6.12817918948586,6.88529959518801,10.2949490639293,9.66002721924679,7.79321701061687,7.65208663439071
"OG0011753",35.3780827352068,92.8731151913051,213.623572436754,123.828345527312,47.8929702250003,168.897243023676,185.694527364348,74.5419812174397,84.3148279822123,225.823535356823,142.171933432219,111.508955323261
"OG0011755",2.25320268315324,5.40472342044897,7.54194681855814,11.5582080623345,2.32486355685066,7.89357777005289,14.0449779392064,19.5596924451039,5.60148787583036,6.870681083178,13.2647446775154,14.8286861512065
"OG0011760",2.45538886250805,2.47712127410938,1.723575969074,1.42711537175981,5.95908314557605,6.52993023657585,6.47715231222243,9.87362889837406,3.71351030549267,4.65362215367979,4.52169929994083,6.12586251523601
"OG0011763",13.7784102424995,180.310333499122,516.394523279316,624.535844487773,9.90293712660216,115.031848085356,197.85702959234,224.587042303785,83.134937503448,161.030889274739,283.191864894311,261.904336882994
"OG0011766",3.92171483358813,163.553976586441,51.7377792698676,4.31733801687458,5.71244609409362,129.160674428231,34.3256083689621,13.1766647950803,94.7495895393065,180.789289212116,48.5901722808106,5.37325103636769
"OG0011767",6.51219595489565,7.6442678171376,10.6687269134514,4.4302251444609,11.7889406484333,21.1856089354112,26.1841766087997,16.7747509573488,9.53225059796919,16.3820145167982,12.2476054116667,10.6550203721938
"OG0011768",19.1700852351691,22.8197143715076,16.5720504939966,7.70155422697165,24.1858245668987,37.2582250142898,39.1962936807313,18.7709320023488,21.9749182749945,32.5363615624428,15.663033882421,8.9687848455425
"OG0011769",12.3403224025856,9.52211685645162,9.57190070088942,10.2070987690111,8.56855244795091,6.49463775642463,10.24789712708,11.0256553977218,8.52376824589146,10.5304534483502,13.207436883476,17.921691637428
"OG0011770",6.29552282760238,8.87010487271796,10.2331934826065,108.607421708293,2.68756408652295,1.85961498096553,0.450834977546295,1.32505173846099,3.13108746517714,0.388830252493494,0.551929804245333,2.86370023138358
"OG0011771",19.7706653896505,11.6918334154734,5.73819349586567,4.16871189103495,26.5232442660187,4.26339606893361,2.37472374485482,3.38346007486088,7.9338482331469,4.57852023091984,4.88889971910831,6.52054874964535
"OG0011773",32.7405313066223,131.954532079375,144.557806876429,21.3435809035459,36.5877147493427,56.1759067416828,75.1629679858262,25.2048200531094,99.9107181227602,242.130377034441,179.389705421547,31.5504677979763
"OG0011774",36.7003803665491,46.7336518616383,99.9937549999748,133.482604068703,26.6890725833887,51.489946206172,72.3755274646915,78.7910212941841,57.5143997294992,80.6742771964051,94.9222551273455,114.60884720348
"OG0011775",12.5568126471437,29.8302594086445,37.7323635207067,12.0769413482166,16.85920144991,55.1604437690052,74.5318312214842,66.9093149879549,7.86415221870367,17.6954712418608,10.4865290106208,13.0270579076596
"OG0011776",1.37247722894666,2.19421360813329,30.2058975433652,73.982471542681,3.70164137845934,8.33712172421897,7.3187046770431,5.45901100089968,2.83711131553275,6.02338067828776,1.93735167675576,1.19733602189391
"OG0011777",4.09734631516821,7.58374334451056,7.54687770312947,4.73129864823605,8.4291800562506,13.8077681628273,12.0362640116181,13.0882611630634,10.7060067615639,8.67889394876975,7.98742882210509,4.49323381343831
"OG0011778",32.3057053247393,15.6221853442568,16.1444215717721,25.4475183389875,19.9707398149555,5.67943981606991,5.1939652028221,4.78134637845527,17.0236807949385,4.04612034356512,4.16691952788079,6.2663741183499
"OG0011779",2.44585014265823,3.66750789491758,4.70403693408997,4.20243126919434,3.5015637466784,4.53108609202384,6.02704058338641,4.34363762347226,17.272696966647,12.659954656594,11.5688430728251,9.46744300591235
"OG0011780",12.8358349719612,13.7199012505956,6.91500981591488,8.12999443163753,8.56750447877742,8.25401922322509,6.41836707389391,7.09487839010183,7.40495081400203,8.72556925915348,9.56398506119246,8.45290816439559
"OG0011781",5.45949327120421,3.22789176561587,1.69409815743492,1.07863011199852,5.31775949698496,3.01301270186958,4.1198440249948,7.67776313597587,4.59055871693657,5.19242713700942,6.74508608664169,8.91926378429931
"OG0011782",36.5083217222423,49.4319682775171,86.0902075610315,140.198253743549,12.7837429084661,17.9377911549061,22.5296872550721,29.4203148700082,47.1392468234729,48.846446721223,73.8553593514763,108.593952268679
"OG0011783",39.9908619104268,142.57139074423,563.874701623691,674.132663057608,80.17482986101,311.10157089072,660.953763111651,844.541623832319,51.803720677992,157.301816591267,278.604813753729,370.960529425236
"OG0011785",14.4723943675605,5.430508110945,4.21188552612095,3.29098948673373,9.0198937340489,5.37257212897379,3.12488229587151,3.57017119992351,4.84440177600565,2.74984082486342,1.57359430003488,1.60496722874734
"OG0011786",29.1362311765675,8.992692689779,5.47277352840666,5.28597216562674,14.0442043318338,8.89898976674541,11.3595274279869,19.4211875233259,4.70773060023473,1.12445379378103,4.16799306785995,7.39027448176698
"OG0011788",27.4475665374956,28.7821397772469,60.2510416914157,70.7096667082613,17.7913286316084,19.6224747355851,16.8481835360571,13.250388054203,15.1172493742764,19.5745791768375,9.44706534733671,7.90474596067733
"OG0011791",11.2816045416658,10.43630586425,11.001511763958,6.09238569631544,15.6828898944006,14.7952140009892,12.7968603863381,9.33695471723286,14.691162180917,12.0085150794585,12.3976597702166,11.2928055713627
"OG0011792",32.3235817437487,109.141872883883,209.710420393823,94.6072263965331,87.4343899221525,286.605824974071,237.137213407814,80.2180360577531,102.887257886072,181.614168600655,50.5594588782867,22.6498264434275
"OG0011793",48.3953455092926,39.4980677660883,34.57304489046,46.0369612903018,31.3278092458699,25.6014730179946,24.3908801698321,23.5167765427608,19.6046349776691,24.4743944652421,27.908994498152,27.0319164877986
"OG0011796",5.75165286582165,9.36376329715261,4.15497669107465,5.27789463722036,4.50284279231429,5.3658366678966,7.34332965807536,10.7097454171065,10.347283233672,12.5540243080377,14.3714815305393,26.513007804377
"OG0011798",10.6032347880815,2.86519688748337,3.43521285752051,5.23705647540486,11.0990813797521,3.96318939602981,2.7378754086997,3.18716615070324,6.39955185825758,4.60054452790942,2.82884980723849,3.13398884141124
